iter	Passed	Remaining
3404	161290	454503
3405	161351	454495
3406	161406	454467
3407	161449	454408
3408	161490	454344
3409	161536	454290
3410	161580	454234
3411	161622	454171
3412	161669	454123
3413	161713	454067
3414	161765	454031
3415	161812	453983
3416	161913	454087
3417	161998	454146
3418	162044	454094
3419	162085	454028
3420	162130	453975
3421	162174	453917
3422	162221	453868
3423	162268	453820
3424	162313	453767
3425	162354	453702
3426	162401	453653
3427	162444	453593
3428	162490	453541
3429	162534	453484
3430	162581	453437
3431	162627	453385
3432	162678	453347
3433	162719	453282
3434	162762	453223
3435	162803	453159
3436	162847	453102
3437	162890	453041
3438	162936	452991
3439	162984	452944
3440	163027	452884
3441	163070	452825
3442	163118	452780
3443	163169	452742
3444	163234	452745
3445	163275	452680
3446	163322	452631
3447	163365	452572
3448	163411	452521
3449	163453	452457
3450	163497	452402
3451	163549	452366
3452	163596	452317
3453	163644	452272
3454	163697	452242
3455	163743	452190
3456	163789	452139
3457	163839	452099
3458	163888	452055
3459	163937	452012
3460	163991	451982
3461	164040	451941
3462	164087	451892
3463	164135	451846
3464	164187	451812
3465	164234	451763
3466	164276	451701
3467	164325	451658
3468	164374	451615
3469	164423	451572
3470	164474	451533
3471	164522	451488
3472	164567	451436
3473	164614	451385
3474	164661	451337
3475	164706	451284
3476	164757	451245
3477	164803	451195
3478	164850	451148
3479	164896	451097
3480	164939	451037
3481	164983	450979
3482	165030	450931
3483	165080	450891
3484	165131	450853
3485	165186	450828
3486	165231	450774
3487	165273	450710
3488	165318	450658
3489	165364	450607
3490	165412	450561
3491	165460	450515
3492	165506	450462
3493	165550	450406
3494	165599	450363
3495	165644	450311
3496	165689	450256
3497	165737	450210
3498	165781	450154
3499	165840	450137
3500	165888	450093
3501	165938	450051
3502	165984	450002
3503	166028	449945
3504	166071	449885
3505	166116	449831
3506	166165	449787
3507	166207	449726
3508	166254	449678
3509	166299	449624
3510	166345	449573
3511	166390	449520
3512	166440	449478
3513	166490	449437
3514	166537	449391
3515	166584	449343
3516	166630	449291
3517	166677	449242
3518	166723	449192
3519	166769	449141
3520	166817	449094
3521	166862	449041
3522	166907	448987
3523	166952	448933
3524	166993	448869
3525	167044	448832
3526	167091	448782
3527	167136	448730
3528	167183	448679
3529	167226	448621
3530	167270	448564
3531	167322	448529
3532	167369	448482
3533	167413	448425
3534	167465	448389
3535	167508	448330
3536	167552	448274
3537	167595	448216
3538	167639	448160
3539	167684	448106
3540	167740	448082
3541	167793	448050
3542	167843	448009
3543	167887	447951
3544	167930	447893
3545	167978	447848
3546	168023	447794
3547	168068	447741
3548	168118	447699
3549	168161	447641
3550	168204	447581
3551	168248	447524
3552	168287	447456
3553	168334	447408
3554	168380	447357
3555	168424	447301
3556	168467	447241
3557	168516	447198
3558	168559	447138
3559	168612	447106
3560	168658	447055
3561	168706	447009
3562	168744	446939
3563	168788	446882
3564	168832	446825
3565	168877	446771
3566	168925	446726
3567	168970	446673
3568	169009	446603
3569	169053	446548
3570	169097	446491
3571	169140	446433
3572	169185	446378
3573	169231	446327
3574	169275	446270
3575	169323	446225
3576	169371	446181
3577	169417	446129
3578	169464	446080
3579	169514	446041
3580	169563	445997
3581	169606	445939
3582	169648	445878
3583	169689	445813
3584	169731	445752
3585	169778	445704
3586	169824	445653
3587	169869	445599
3588	169915	445548
3589	169959	445492
3590	170008	445450
3591	170095	445505
3592	170162	445511
3593	170227	445509
3594	170266	445439
3595	170312	445389
3596	170357	445335
3597	170405	445290
3598	170448	445231
3599	170497	445188
3600	170544	445138
3601	170591	445090
3602	170633	445030
3603	170675	444967
3604	170722	444919
3605	170768	444869
3606	170815	444821
3607	170861	444769
3608	170906	444715
3609	170950	444660
3610	170995	444607
3611	171038	444547
3612	171085	444500
3613	171126	444437
3614	171166	444369
3615	171217	444331
3616	171263	444282
3617	171310	444232
3618	171357	444184
3619	171403	444134
3620	171450	444085
3621	171494	444029
3622	171536	443967
3623	171580	443912
3624	171626	443860
3625	171667	443798
3626	171707	443731
3627	171757	443689
3628	171808	443652
3629	171852	443598
3630	171894	443536
3631	171937	443476
3632	171983	443427
3633	172026	443368
3634	172070	443313
3635	172116	443261
3636	172165	443218
3637	172211	443168
3638	172255	443112
3639	172298	443054
3640	172341	442994
3641	172389	442948
3642	172431	442887
3643	172482	442850
3644	172524	442788
3645	172566	442729
3646	172604	442657
3647	172653	442614
3648	172706	442580
3649	172750	442524
3650	172795	442471
3651	172836	442408
3652	172881	442354
3653	172923	442294
3654	172968	442240
3655	173016	442196
3656	173056	442129
3657	173100	442074
3658	173152	442038
3659	173198	441987
3660	173242	441930
3661	173286	441877
3662	173333	441827
3663	173380	441778
3664	173426	441729
3665	173476	441688
3666	173519	441629
3667	173565	441579
3668	173613	441534
3669	173658	441479
3670	173703	441426
3671	173746	441368
3672	173790	441313
3673	173840	441272
3674	173882	441212
3675	173927	441159
3676	173981	441129
3677	174025	441072
3678	174064	441003
3679	174111	440956
3680	174151	440890
3681	174192	440826
3682	174237	440774
3683	174283	440723
3684	174326	440664
3685	174371	440611
3686	174420	440569
3687	174465	440516
3688	174509	440459
3689	174555	440409
3690	174604	440367
3691	174650	440315
3692	174696	440264
3693	174744	440219
3694	174788	440165
3695	174831	440105
3696	174878	440057
3697	174926	440013
3698	174973	439963
3699	175013	439899
3700	175055	439837
3701	175106	439799
3702	175151	439747
3703	175199	439701
3704	175244	439648
3705	175294	439606
3706	175342	439562
3707	175390	439516
3708	175439	439473
3709	175489	439433
3710	175536	439385
3711	175581	439331
3712	175631	439290
3713	175675	439237
3714	175717	439175
3715	175762	439121
3716	175805	439063
3717	175855	439023
3718	175898	438967
3719	175941	438908
3720	175990	438865
3721	176036	438815
3722	176081	438761
3723	176127	438711
3724	176176	438667
3725	176223	438619
3726	176267	438565
3727	176309	438504
3728	176350	438441
3729	176396	438390
3730	176438	438329
3731	176479	438265
3732	176519	438202
3733	176564	438148
3734	176613	438104
3735	176658	438051
3736	176703	438000
3737	176754	437960
3738	176797	437904
3739	176840	437845
3740	176880	437780
3741	176923	437721
3742	176967	437666
3743	177007	437601
3744	177052	437549
3745	177097	437495
3746	177141	437440
3747	177186	437388
3748	177236	437346
3749	177284	437302
3750	177329	437248
3751	177374	437196
3752	177421	437149
3753	177474	437115
3754	177522	437069
3755	177570	437023
3756	177615	436970
3757	177662	436923
3758	177701	436856
3759	177741	436790
3760	177780	436722
3761	177825	436668
3762	177868	436612
3763	177914	436561
3764	177956	436500
3765	178004	436457
3766	178050	436405
3767	178098	436359
3768	178148	436320
3769	178230	436357
3770	178321	436418
3771	178364	436358
3772	178406	436299
3773	178450	436243
3774	178491	436181
3775	178535	436125
3776	178578	436068
3777	178624	436016
3778	178668	435963
3779	178717	435919
3780	178761	435864
3781	178807	435812
3782	178855	435767
3783	178898	435710
3784	178946	435665
3785	178991	435612
3786	179036	435559
3787	179078	435499
3788	179120	435439
3789	179161	435376
3790	179210	435333
3791	179257	435285
3792	179304	435237
3793	179348	435182
3794	179393	435130
3795	179446	435096
3796	179496	435055
3797	179544	435009
3798	179591	434963
3799	179638	434914
3800	179682	434859
3801	179730	434813
3802	179778	434768
3803	179830	434731
3804	179878	434685
3805	179927	434644
3806	179976	434600
3807	180029	434566
3808	180083	434536
3809	180134	434497
3810	180185	434460
3811	180231	434409
3812	180289	434388
3813	180336	434340
3814	180383	434292
3815	180434	434253
3816	180481	434204
3817	180530	434162
3818	180569	434094
3819	180612	434036
3820	180653	433975
3821	180701	433930
3822	180747	433879
3823	180795	433834
3824	180844	433791
3825	180891	433743
3826	180943	433706
3827	180992	433664
3828	181036	433609
3829	181079	433550
3830	181120	433487
3831	181169	433446
3832	181216	433396
3833	181259	433338
3834	181302	433282
3835	181349	433233
3836	181392	433177
3837	181438	433126
3838	181481	433068
3839	181524	433010
3840	181564	432947
3841	181610	432896
3842	181657	432849
3843	181703	432797
3844	181745	432737
3845	181788	432680
3846	181836	432636
3847	181883	432587
3848	181929	432537
3849	181978	432494
3850	182018	432429
3851	182058	432365
3852	182102	432311
3853	182148	432259
3854	182192	432205
3855	182235	432147
3856	182280	432095
3857	182329	432051
3858	182376	432002
3859	182425	431962
3860	182468	431903
3861	182509	431841
3862	182552	431783
3863	182595	431726
3864	182639	431671
3865	182682	431614
3866	182724	431554
3867	182772	431509
3868	182817	431456
3869	182861	431403
3870	182908	431353
3871	182952	431300
3872	183003	431259
3873	183044	431197
3874	183091	431150
3875	183136	431099
3876	183185	431054
3877	183232	431007
3878	183280	430963
3879	183325	430908
3880	183368	430852
3881	183410	430792
3882	183451	430730
3883	183494	430674
3884	183541	430626
3885	183585	430570
3886	183625	430506
3887	183663	430436
3888	183708	430384
3889	183751	430327
3890	183797	430278
3891	183845	430232
3892	183889	430177
3893	183935	430128
3894	183980	430074
3895	184020	430011
3896	184062	429951
3897	184106	429897
3898	184149	429839
3899	184190	429778
3900	184241	429738
3901	184286	429687
3902	184331	429634
3903	184378	429586
3904	184423	429533
3905	184468	429482
3906	184528	429463
3907	184573	429412
3908	184619	429361
3909	184661	429302
3910	184703	429242
3911	184748	429189
3912	184787	429123
3913	184827	429061
3914	184870	429003
3915	184910	428938
3916	184951	428877
3917	184992	428816
3918	185042	428775
3919	185084	428715
3920	185128	428661
3921	185178	428620
3922	185223	428569
3923	185270	428519
3924	185310	428456
3925	185354	428403
3926	185402	428356
3927	185444	428298
3928	185490	428247
3929	185540	428206
3930	185581	428144
3931	185633	428109
3932	185681	428063
3933	185728	428014
3934	185773	427962
3935	185820	427915
3936	185868	427869
3937	185918	427828
3938	185968	427788
3939	186015	427740
3940	186061	427690
3941	186106	427639
3942	186156	427598
3943	186207	427558
3944	186256	427516
3945	186302	427467
3946	186350	427421
3947	186396	427370
3948	186438	427311
3949	186487	427268
3950	186529	427210
3951	186577	427164
3952	186624	427115
3953	186708	427153
3954	186775	427152
3955	186842	427149
3956	186888	427098
3957	186935	427051
3958	186980	426999
3959	187026	426949
3960	187072	426900
3961	187122	426859
3962	187166	426804
3963	187213	426755
3964	187261	426710
3965	187311	426668
3966	187361	426628
3967	187408	426580
3968	187453	426529
3969	187503	426488
3970	187550	426439
3971	187597	426392
3972	187638	426330
3973	187685	426282
3974	187728	426226
3975	187771	426170
3976	187821	426128
3977	187864	426071
3978	187912	426026
3979	187959	425977
3980	188011	425942
3981	188064	425909
3982	188114	425866
3983	188156	425806
3984	188201	425755
3985	188247	425706
3986	188291	425651
3987	188337	425602
3988	188383	425550
3989	188429	425502
3990	188470	425440
3991	188514	425385
3992	188564	425344
3993	188612	425298
3994	188655	425241
3995	188702	425194
3996	188755	425161
3997	188801	425111
3998	188846	425057
3999	188899	425024
4000	188949	424982
4001	188994	424930
4002	189041	424882
4003	189082	424821
4004	189124	424762
4005	189166	424704
4006	189223	424677
4007	189269	424628
4008	189311	424569
4009	189354	424512
4010	189400	424463
4011	189453	424429
4012	189504	424389
4013	189553	424347
4014	189605	424310
4015	189651	424260
4016	189694	424204
4017	189739	424151
4018	189776	424081
4019	189822	424032
4020	189867	423980
4021	189915	423934
4022	189962	423886
4023	190008	423835
4024	190052	423782
4025	190099	423733
4026	190146	423685
4027	190194	423640
4028	190242	423594
4029	190282	423531
4030	190327	423480
4031	190373	423429
4032	190417	423375
4033	190461	423321
4034	190505	423266
4035	190549	423212
4036	190594	423160
4037	190645	423122
4038	190691	423071
4039	190740	423028
4040	190785	422976
4041	190831	422926
4042	190875	422871
4043	190920	422820
4044	190967	422772
4045	191013	422723
4046	191059	422671
4047	191106	422625
4048	191149	422567
4049	191193	422515
4050	191242	422470
4051	191286	422415
4052	191330	422361
4053	191379	422318
4054	191426	422270
4055	191472	422221
4056	191529	422194
4057	191576	422148
4058	191630	422115
4059	191680	422073
4060	191732	422038
4061	191780	421991
4062	191827	421945
4063	191870	421888
4064	191915	421837
4065	191958	421780
4066	192004	421730
4067	192049	421678
4068	192098	421634
4069	192141	421579
4070	192194	421543
4071	192245	421505
4072	192291	421455
4073	192339	421408
4074	192386	421360
4075	192431	421309
4076	192480	421267
4077	192527	421218
4078	192569	421159
4079	192615	421111
4080	192664	421066
4081	192710	421016
4082	192755	420964
4083	192802	420918
4084	192848	420867
4085	192898	420825
4086	192953	420796
4087	193000	420748
4088	193043	420692
4089	193090	420645
4090	193132	420587
4091	193176	420532
4092	193221	420479
4093	193264	420422
4094	193313	420379
4095	193362	420337
4096	193423	420319
4097	193467	420265
4098	193518	420227
4099	193578	420207
4100	193633	420176
4101	193686	420142
4102	193756	420144
4103	193808	420107
4104	193862	420075
4105	193919	420048
4106	193967	420003
4107	194017	419962
4108	194065	419915
4109	194114	419873
4110	194159	419821
4111	194205	419770
4112	194258	419735
4113	194302	419681
4114	194351	419638
4115	194403	419602
4116	194448	419549
4117	194491	419492
4118	194535	419438
4119	194585	419397
4120	194633	419351
4121	194688	419321
4122	194734	419272
4123	194784	419230
4124	194827	419174
4125	194871	419120
4126	194916	419067
4127	194971	419037
4128	195041	419038
4129	195093	419001
4130	195230	419146
4131	195300	419149
4132	195348	419103
4133	195386	419036
4134	195426	418973
4135	195470	418919
4136	195515	418866
4137	195561	418818
4138	195628	418811
4139	195679	418772
4140	195726	418725
4141	195776	418684
4142	195825	418639
4143	195874	418595
4144	195928	418563
4145	195979	418524
4146	196029	418483
4147	196075	418432
4148	196129	418400
4149	196176	418352
4150	196226	418310
4151	196269	418254
4152	196314	418201
4153	196362	418157
4154	196408	418107
4155	196454	418056
4156	196494	417993
4157	196543	417949
4158	196589	417900
4159	196634	417848
4160	196677	417791
4161	196720	417734
4162	196767	417687
4163	196810	417632
4164	196855	417578
4165	196898	417522
4166	196940	417465
4167	196992	417428
4168	197051	417405
4169	197097	417354
4170	197145	417308
4171	197203	417284
4172	197255	417248
4173	197304	417204
4174	197349	417151
4175	197398	417107
4176	197439	417048
4177	197493	417013
4178	197536	416958
4179	197581	416906
4180	197623	416847
4181	197669	416797
4182	197714	416745
4183	197759	416693
4184	197803	416638
4185	197850	416593
4186	197892	416533
4187	197934	416475
4188	197986	416437
4189	198032	416387
4190	198084	416351
4191	198139	416319
4192	198194	416289
4193	198244	416246
4194	198287	416191
4195	198327	416127
4196	198367	416066
4197	198413	416015
4198	198463	415974
4199	198512	415930
4200	198555	415875
4201	198600	415823
4202	198649	415778
4203	198711	415762
4204	198758	415715
4205	198821	415700
4206	198872	415661
4207	198916	415607
4208	198968	415569
4209	199012	415515
4210	199052	415453
4211	199093	415393
4212	199140	415344
4213	199183	415289
4214	199231	415243
4215	199281	415201
4216	199328	415153
4217	199376	415108
4218	199417	415047
4219	199463	414997
4220	199512	414952
4221	199555	414898
4222	199602	414849
4223	199647	414797
4224	199688	414738
4225	199731	414680
4226	199772	414620
4227	199819	414573
4228	199864	414520
4229	199913	414477
4230	199959	414428
4231	200002	414372
4232	200051	414327
4233	200097	414277
4234	200146	414234
4235	200189	414179
4236	200240	414139
4237	200291	414099
4238	200340	414055
4239	200388	414009
4240	200435	413962
4241	200487	413924
4242	200530	413869
4243	200578	413823
4244	200623	413771
4245	200671	413724
4246	200718	413678
4247	200764	413627
4248	200805	413568
4249	200853	413521
4250	200899	413472
4251	200946	413425
4252	200994	413378
4253	201042	413331
4254	201081	413269
4255	201122	413207
4256	201171	413164
4257	201210	413100
4258	201255	413048
4259	201301	412999
4260	201349	412953
4261	201394	412901
4262	201437	412846
4263	201485	412798
4264	201527	412740
4265	201575	412695
4266	201622	412649
4267	201669	412599
4268	201719	412558
4269	201763	412505
4270	201809	412455
4271	201854	412403
4272	201898	412348
4273	201940	412291
4274	201977	412223
4275	202020	412166
4276	202070	412125
4277	202113	412070
4278	202161	412024
4279	202208	411976
4280	202255	411927
4281	202306	411889
4282	202356	411847
4283	202443	411881
4284	202519	411891
4285	202565	411842
4286	202607	411783
4287	202654	411736
4288	202702	411690
4289	202748	411640
4290	202792	411586
4291	202841	411542
4292	202890	411499
4293	202935	411448
4294	202980	411395
4295	203034	411362
4296	203082	411315
4297	203129	411268
4298	203174	411216
4299	203223	411172
4300	203270	411125
4301	203320	411082
4302	203364	411028
4303	203408	410976
4304	203453	410923
4305	203502	410880
4306	203554	410842
4307	203599	410790
4308	203643	410737
4309	203691	410691
4310	203736	410639
4311	203782	410589
4312	203826	410535
4313	203868	410478
4314	203915	410429
4315	203959	410376
4316	204004	410324
4317	204046	410267
4318	204093	410219
4319	204138	410166
4320	204183	410115
4321	204231	410070
4322	204277	410019
4323	204322	409967
4324	204365	409912
4325	204409	409857
4326	204452	409803
4327	204505	409767
4328	204553	409721
4329	204603	409679
4330	204647	409626
4331	204701	409592
4332	204746	409540
4333	204796	409498
4334	204844	409453
4335	204887	409397
4336	204936	409352
4337	204982	409304
4338	205028	409253
4339	205075	409206
4340	205122	409157
4341	205163	409097
4342	205212	409055
4343	205265	409018
4344	205309	408964
4345	205352	408910
4346	205398	408860
4347	205444	408810
4348	205485	408750
4349	205527	408691
4350	205572	408640
4351	205614	408583
4352	205663	408538
4353	205708	408488
4354	205754	408437
4355	205805	408398
4356	205852	408349
4357	205900	408303
4358	205944	408250
4359	205986	408193
4360	206035	408149
4361	206078	408093
4362	206122	408039
4363	206171	407996
4364	206220	407953
4365	206263	407897
4366	206308	407845
4367	206355	407798
4368	206402	407749
4369	206445	407695
4370	206491	407644
4371	206534	407588
4372	206581	407540
4373	206630	407498
4374	206680	407456
4375	206734	407422
4376	206784	407380
4377	206831	407333
4378	206870	407269
4379	206914	407215
4380	206959	407164
4381	207003	407109
4382	207048	407058
4383	207093	407006
4384	207144	406967
4385	207193	406923
4386	207240	406875
4387	207281	406816
4388	207327	406765
4389	207378	406727
4390	207431	406690
4391	207482	406651
4392	207531	406607
4393	207576	406554
4394	207622	406505
4395	207672	406464
4396	207717	406411
4397	207762	406359
4398	207808	406310
4399	207851	406255
4400	207896	406204
4401	207939	406147
4402	207979	406086
4403	208025	406036
4404	208070	405985
4405	208123	405948
4406	208176	405913
4407	208219	405858
4408	208265	405807
4409	208311	405758
4410	208357	405709
4411	208397	405647
4412	208445	405601
4413	208489	405548
4414	208535	405498
4415	208578	405443
4416	208627	405399
4417	208674	405352
4418	208721	405303
4419	208767	405253
4420	208816	405210
4421	208862	405161
4422	208909	405112
4423	208953	405059
4424	209001	405013
4425	209047	404965
4426	209095	404919
4427	209196	404975
4428	209246	404934
4429	209299	404897
4430	209347	404852
4431	209391	404798
4432	209435	404744
4433	209483	404699
4434	209525	404641
4435	209576	404601
4436	209646	404599
4437	209738	404637
4438	209791	404600
4439	209853	404582
4440	209934	404599
4441	209986	404562
4442	210101	404645
4443	210219	404734
4444	210283	404718
4445	210343	404696
4446	210408	404683
4447	210506	404733
4448	210633	404838
4449	210700	404828
4450	210757	404799
4451	210806	404755
4452	210915	404826
4453	211037	404923
4454	211088	404883
4455	211137	404837
4456	211181	404783
4457	211224	404728
4458	211266	404670
4459	211317	404629
4460	211374	404601
4461	211433	404576
4462	211480	404527
4463	211528	404481
4464	211579	404441
4465	211630	404400
4466	211679	404356
4467	211736	404327
4468	211809	404328
4469	211858	404284
4470	211905	404236
4471	211962	404206
4472	212009	404159
4473	212059	404117
4474	212116	404088
4475	212161	404036
4476	212211	403992
4477	212262	403952
4478	212308	403903
4479	212360	403865
4480	212401	403805
4481	212446	403752
4482	212490	403698
4483	212529	403636
4484	212578	403590
4485	212627	403546
4486	212682	403513
4487	212737	403481
4488	212791	403445
4489	212845	403411
4490	212902	403381
4491	212950	403335
4492	212993	403279
4493	213037	403225
4494	213083	403174
4495	213127	403121
4496	213174	403072
4497	213224	403032
4498	213279	402998
4499	213320	402938
4500	213373	402902
4501	213425	402863
4502	213470	402810
4503	213514	402756
4504	213569	402724
4505	213633	402708
4506	213691	402681
4507	213742	402640
4508	213797	402607
4509	213852	402573
4510	213897	402522
4511	213943	402472
4512	213989	402421
4513	214028	402359
4514	214076	402311
4515	214125	402267
4516	214185	402244
4517	214234	402199
4518	214282	402153
4519	214328	402103
4520	214373	402051
4521	214419	402000
4522	214466	401953
4523	214518	401913
4524	214570	401875
4525	214618	401829
4526	214664	401778
4527	214710	401728
4528	214757	401680
4529	214807	401637
4530	214855	401590
4531	214920	401577
4532	214965	401525
4533	215009	401470
4534	215058	401427
4535	215107	401382
4536	215158	401341
4537	215204	401292
4538	215251	401242
4539	215302	401202
4540	215347	401150
4541	215392	401098
4542	215440	401051
4543	215482	400994
4544	215530	400948
4545	215579	400904
4546	215626	400855
4547	215676	400812
4548	215728	400773
4549	215777	400728
4550	215839	400710
4551	215884	400657
4552	215922	400593
4553	215967	400540
4554	216016	400495
4555	216071	400462
4556	216123	400424
4557	216171	400378
4558	216220	400333
4559	216269	400289
4560	216319	400245
4561	216369	400203
4562	216417	400157
4563	216469	400116
4564	216530	400095
4565	216577	400047
4566	216631	400012
4567	216682	399970
4568	216732	399927
4569	216785	399891
4570	216833	399844
4571	216882	399799
4572	216932	399757
4573	216981	399713
4574	217029	399666
4575	217082	399628
4576	217129	399581
4577	217176	399532
4578	217224	399486
4579	217274	399443
4580	217320	399393
4581	217373	399355
4582	217473	399404
4583	217561	399432
4584	217633	399429
4585	217682	399384
4586	217732	399341
4587	217782	399300
4588	217828	399249
4589	217884	399216
4590	217933	399172
4591	217987	399136
4592	218037	399094
4593	218084	399045
4594	218138	399011
4595	218191	398973
4596	218247	398941
4597	218299	398902
4598	218353	398867
4599	218401	398819
4600	218446	398768
4601	218492	398718
4602	218540	398671
4603	218587	398622
4604	218634	398575
4605	218690	398543
4606	218742	398503
4607	218786	398450
4608	218838	398411
4609	218888	398366
4610	218943	398333
4611	218990	398284
4612	219037	398237
4613	219085	398191
4614	219130	398138
4615	219183	398101
4616	219236	398063
4617	219283	398015
4618	219336	397978
4619	219384	397930
4620	219438	397896
4621	219489	397854
4622	219536	397806
4623	219590	397770
4624	219649	397743
4625	219698	397698
4626	219749	397658
4627	219802	397620
4628	219852	397577
4629	219901	397533
4630	219952	397491
4631	220002	397448
4632	220050	397402
4633	220098	397354
4634	220143	397303
4635	220193	397260
4636	220242	397216
4637	220293	397174
4638	220339	397124
4639	220386	397075
4640	220438	397036
4641	220493	397002
4642	220541	396955
4643	220593	396916
4644	220636	396861
4645	220685	396815
4646	220729	396762
4647	220774	396709
4648	220830	396677
4649	220881	396637
4650	220935	396600
4651	220988	396563
4652	221034	396512
4653	221082	396467
4654	221128	396417
4655	221172	396363
4656	221216	396308
4657	221260	396255
4658	221305	396202
4659	221356	396161
4660	221409	396123
4661	221457	396077
4662	221502	396024
4663	221549	395977
4664	221595	395926
4665	221641	395876
4666	221690	395831
4667	221741	395790
4668	221793	395751
4669	221846	395713
4670	221895	395667
4671	221939	395615
4672	221988	395570
4673	222036	395523
4674	222087	395482
4675	222134	395433
4676	222181	395384
4677	222227	395335
4678	222278	395294
4679	222328	395251
4680	222379	395208
4681	222426	395160
4682	222474	395114
4683	222523	395068
4684	222577	395033
4685	222625	394987
4686	222674	394942
4687	222720	394890
4688	222771	394850
4689	222823	394811
4690	222872	394765
4691	222920	394719
4692	222974	394682
4693	223018	394629
4694	223064	394580
4695	223115	394538
4696	223163	394490
4697	223210	394443
4698	223257	394394
4699	223302	394342
4700	223348	394293
4701	223395	394243
4702	223440	394191
4703	223485	394141
4704	223531	394090
4705	223580	394044
4706	223628	393998
4707	223676	393951
4708	223724	393904
4709	223770	393855
4710	223816	393804
4711	223859	393749
4712	223904	393697
4713	223946	393640
4714	223996	393597
4715	224042	393547
4716	224092	393503
4717	224134	393447
4718	224184	393404
4719	224244	393377
4720	224294	393335
4721	224348	393299
4722	224396	393252
4723	224456	393226
4724	224508	393186
4725	224559	393145
4726	224623	393126
4727	224676	393089
4728	224737	393065
4729	224783	393014
4730	224845	392993
4731	224894	392948
4732	224951	392915
4733	225020	392907
4734	225082	392884
4735	225147	392866
4736	225204	392835
4737	225258	392799
4738	225403	392921
4739	225488	392939
4740	225534	392890
4741	225627	392920
4742	225705	392926
4743	225767	392903
4744	225831	392884
4745	225886	392849
4746	225936	392806
4747	225988	392767
4748	226044	392734
4749	226101	392702
4750	226152	392660
4751	226207	392626
4752	226264	392594
4753	226312	392547
4754	226360	392500
4755	226406	392450
4756	226456	392407
4757	226502	392357
4758	226552	392313
4759	226601	392268
4760	226653	392228
4761	226701	392181
4762	226751	392138
4763	226799	392090
4764	226850	392049
4765	226899	392004
4766	226950	391961
4767	226996	391912
4768	227050	391875
4769	227100	391831
4770	227148	391784
4771	227196	391737
4772	227248	391698
4773	227299	391655
4774	227350	391613
4775	227397	391566
4776	227445	391518
4777	227497	391478
4778	227543	391428
4779	227596	391389
4780	227641	391337
4781	227686	391286
4782	227737	391243
4783	227783	391192
4784	227834	391151
4785	227885	391109
4786	227931	391059
4787	227976	391007
4788	228023	390958
4789	228070	390910
4790	228116	390859
4791	228166	390816
4792	228212	390764
4793	228259	390716
4794	228305	390666
4795	228353	390619
4796	228409	390586
4797	228460	390544
4798	228513	390505
4799	228560	390458
4800	228607	390408
4801	228656	390364
4802	228706	390320
4803	228756	390276
4804	228804	390230
4805	228858	390192
4806	228908	390148
4807	228958	390106
4808	229005	390057
4809	229053	390010
4810	229097	389956
4811	229147	389912
4812	229195	389865
4813	229244	389819
4814	229290	389770
4815	229337	389721
4816	229387	389678
4817	229431	389623
4818	229478	389575
4819	229523	389522
4820	229570	389474
4821	229617	389425
4822	229668	389384
4823	229728	389358
4824	229778	389314
4825	229829	389271
4826	229874	389219
4827	229918	389165
4828	229962	389112
4829	230017	389077
4830	230071	389039
4831	230127	389006
4832	230173	388957
4833	230220	388908
4834	230268	388861
4835	230317	388816
4836	230364	388767
4837	230409	388715
4838	230460	388672
4839	230515	388637
4840	230578	388616
4841	230630	388575
4842	230684	388538
4843	230742	388508
4844	230788	388457
4845	230845	388426
4846	230900	388390
4847	230965	388371
4848	231015	388329
4849	231085	388318
4850	231150	388300
4851	231215	388282
4852	231264	388236
4853	231310	388186
4854	231360	388142
4855	231405	388089
4856	231460	388055
4857	231508	388007
4858	231552	387953
4859	231608	387920
4860	231657	387874
4861	231704	387825
4862	231754	387782
4863	231806	387741
4864	231854	387695
4865	231908	387657
4866	231962	387621
4867	232013	387579
4868	232059	387529
4869	232117	387498
4870	232165	387450
4871	232217	387409
4872	232265	387363
4873	232312	387314
4874	232365	387275
4875	232413	387228
4876	232469	387195
4877	232520	387153
4878	232568	387105
4879	232629	387080
4880	232684	387044
4881	232740	387011
4882	232788	386964
4883	232832	386910
4884	232876	386856
4885	232921	386804
4886	232965	386750
4887	233012	386701
4888	233058	386651
4889	233101	386596
4890	233149	386548
4891	233202	386509
4892	233284	386519
4893	233348	386497
4894	233427	386502
4895	233479	386462
4896	233524	386409
4897	233573	386364
4898	233624	386322
4899	233675	386279
4900	233724	386234
4901	233773	386188
4902	233816	386133
4903	233869	386094
4904	233936	386078
4905	233998	386054
4906	234052	386017
4907	234102	385973
4908	234150	385925
4909	234195	385873
4910	234242	385824
4911	234294	385784
4912	234342	385736
4913	234385	385681
4914	234430	385630
4915	234478	385582
4916	234526	385535
4917	234584	385504
4918	234634	385460
4919	234684	385417
4920	234741	385384
4921	234798	385352
4922	234848	385307
4923	234903	385271
4924	234953	385228
4925	235001	385181
4926	235054	385141
4927	235100	385091
4928	235146	385041
4929	235190	384988
4930	235240	384942
4931	235283	384888
4932	235330	384839
4933	235375	384786
4934	235425	384743
4935	235472	384694
4936	235519	384644
4937	235565	384594
4938	235608	384539
4939	235655	384490
4940	235701	384440
4941	235755	384403
4942	235803	384356
4943	235847	384301
4944	235891	384247
4945	235939	384201
4946	235987	384152
4947	236026	384092
4948	236073	384042
4949	236123	383998
4950	236170	383950
4951	236217	383900
4952	236261	383847
4953	236307	383796
4954	236359	383755
4955	236404	383703
4956	236452	383657
4957	236502	383613
