iter	MultiClass
2970	0.0969023211
2971	0.09683678696
2972	0.09682155963
2973	0.09678883975
2974	0.09676982447
2975	0.09675391758
2976	0.09673239796
2977	0.09671294222
2978	0.09670143363
2979	0.09664066275
2980	0.09661892291
2981	0.09659003504
2982	0.09657679607
2983	0.09656606773
2984	0.0965445607
2985	0.09651172756
2986	0.09649747554
2987	0.09647554693
2988	0.09644529362
2989	0.09641512841
2990	0.09635859224
2991	0.09624321692
2992	0.09623027369
2993	0.09621920556
2994	0.09618708345
2995	0.09615871154
2996	0.09612251203
2997	0.09609836224
2998	0.09608394033
2999	0.09605967099
3000	0.09604594752
3001	0.09602881992
3002	0.09601126445
3003	0.09599190309
3004	0.09597208239
3005	0.09594691326
3006	0.09592877889
3007	0.09586144516
3008	0.09584392115
3009	0.09583639558
3010	0.09581494518
3011	0.09580882908
3012	0.09577907916
3013	0.09576723079
3014	0.09573646152
3015	0.09571334996
3016	0.09569095572
3017	0.09567434409
3018	0.09565974599
3019	0.09563598633
3020	0.09562219993
3021	0.09557903486
3022	0.09555646444
3023	0.09550385465
3024	0.09549092401
3025	0.09547487239
3026	0.09546314987
3027	0.09544543709
3028	0.09542688114
3029	0.0954120754
3030	0.09539860991
3031	0.09536843841
3032	0.09535243084
3033	0.09533029458
3034	0.09531955994
3035	0.09528369392
3036	0.09527626274
3037	0.09524213339
3038	0.0952118675
3039	0.09519511744
3040	0.09518652847
3041	0.09515643248
3042	0.09513946219
3043	0.0951197988
3044	0.09509713399
3045	0.09507676587
3046	0.09505483096
3047	0.0950336826
3048	0.0950141891
3049	0.09499874154
3050	0.09498555921
3051	0.0949600377
3052	0.09493106173
3053	0.09488502738
3054	0.0948614439
3055	0.09481450346
3056	0.09480195665
3057	0.09477130064
3058	0.09476414002
3059	0.09474682995
3060	0.09473198645
3061	0.09471345567
3062	0.09469224438
3063	0.09466632646
3064	0.09462905726
3065	0.09460918623
3066	0.09459417284
3067	0.09456911067
3068	0.0945519642
3069	0.09453909019
3070	0.09452433478
3071	0.09449681233
3072	0.09448089914
3073	0.09446623183
3074	0.09443022109
3075	0.09441292989
3076	0.09440154715
3077	0.09436448559
3078	0.09431547499
3079	0.09429757974
3080	0.09427197014
3081	0.09425346453
3082	0.09423264966
3083	0.09421714547
3084	0.09419774006
3085	0.09419144149
3086	0.09412752446
3087	0.09408228923
3088	0.0940746504
3089	0.09405912734
3090	0.09403283817
3091	0.09402048013
3092	0.09398634448
3093	0.09396273583
3094	0.09389906421
3095	0.09388554839
3096	0.09387180604
3097	0.09385414989
3098	0.09380239585
3099	0.0937906104
3100	0.09378285831
3101	0.09376972002
3102	0.09375317131
3103	0.09371920556
3104	0.09369860462
3105	0.09368429597
3106	0.0936686911
3107	0.09364784477
3108	0.09361901352
3109	0.09361195987
3110	0.09359096881
3111	0.09357968674
3112	0.09357050001
3113	0.09355839995
3114	0.09353810733
3115	0.0935151342
3116	0.09349847853
3117	0.09347682678
3118	0.09345887489
3119	0.09344662381
3120	0.09342240481
3121	0.09338852715
3122	0.09336611404
3123	0.09334358766
3124	0.09329058775
3125	0.09327841218
3126	0.09326674629
3127	0.09324187918
3128	0.09322272547
3129	0.09320001661
3130	0.09318569537
3131	0.09313482226
3132	0.09312318782
3133	0.09311006212
3134	0.09309933377
3135	0.09306573927
3136	0.09303018786
3137	0.09301513043
3138	0.09299683876
3139	0.09296333234
3140	0.09295442876
3141	0.09293476537
3142	0.09292904569
3143	0.0929057894
3144	0.09286821818
3145	0.09284125574
3146	0.09277910056
3147	0.09275710273
3148	0.09273851532
3149	0.09272277832
3150	0.09265190203
3151	0.09259975158
3152	0.09258746904
3153	0.09256839084
3154	0.09256258935
3155	0.09255392488
3156	0.09254417183
3157	0.09251079756
3158	0.0924517256
3159	0.09243265998
3160	0.0924249708
3161	0.09241605464
3162	0.09240728949
3163	0.09239613327
3164	0.09237568963
3165	0.09235147063
3166	0.0923346136
3167	0.09231087282
3168	0.09230179934
3169	0.09228621965
3170	0.09227300585
3171	0.09225695423
3172	0.0922187349
3173	0.09220263924
3174	0.09215954338
3175	0.09214749366
3176	0.09212649631
3177	0.09211187933
3178	0.09205575845
3179	0.09204311096
3180	0.09202568133
3181	0.09198992857
3182	0.0919602164
3183	0.09194127663
3184	0.09192141189
3185	0.09190137096
3186	0.09187326333
3187	0.09184972389
3188	0.09183484264
3189	0.09182232729
3190	0.09179713298
3191	0.09178089889
3192	0.0917734677
3193	0.09175214315
3194	0.09173914329
3195	0.09172791157
3196	0.09171583667
3197	0.09170821672
3198	0.09168595462
3199	0.09166854386
3200	0.09157694079
3201	0.09156445061
3202	0.09152964169
3203	0.09150119428
3204	0.09148248731
3205	0.09146245897
3206	0.09144415472
3207	0.09143645296
3208	0.09141663227
3209	0.09139896353
3210	0.09138125076
3211	0.09136194603
3212	0.09133586451
3213	0.09132406648
3214	0.09130081649
3215	0.09129222123
3216	0.09127190344
3217	0.09125928112
3218	0.09123659114
3219	0.09116859043
3220	0.09115302961
3221	0.09114412603
3222	0.09112969153
3223	0.09106961909
3224	0.09104910624
3225	0.09102585625
3226	0.09097201318
3227	0.09095961738
3228	0.0909149107
3229	0.09089973371
3230	0.09088291444
3231	0.09085838711
3232	0.09084884801
3233	0.09081792143
3234	0.09078314398
3235	0.09076197044
3236	0.09074012992
3237	0.09072433
3238	0.09063410494
3239	0.09062121204
3240	0.09061102484
3241	0.09057726044
3242	0.09055107825
3243	0.09052544977
3244	0.09050754193
3245	0.09047495419
3246	0.09046561015
3247	0.09044275028
3248	0.09042481727
3249	0.09040354935
3250	0.09039180166
3251	0.09037286188
3252	0.0903495238
3253	0.09033119438
3254	0.09032278788
3255	0.09030818349
3256	0.09029695806
3257	0.09028282559
3258	0.09025134529
3259	0.09023984299
3260	0.09019429944
3261	0.09017960696
3262	0.09017104945
3263	0.09013612098
3264	0.0901201197
3265	0.09009754299
3266	0.09006681777
3267	0.09003239268
3268	0.09000485135
3269	0.08999601069
3270	0.089986459
3271	0.08996712911
3272	0.08995119075
3273	0.08990413076
3274	0.08988131494
3275	0.08985714627
3276	0.0898428565
3277	0.08983439967
3278	0.08982041821
3279	0.08979984873
3280	0.08974856033
3281	0.08969293024
3282	0.08968775169
3283	0.08967321022
3284	0.08963881031
3285	0.08961642236
3286	0.08960784597
3287	0.08958430654
3288	0.08955984214
3289	0.08949371023
3290	0.08948318324
3291	0.08946501112
3292	0.08943984199
3293	0.08943194517
3294	0.08941661717
3295	0.08940587624
3296	0.0893926184
3297	0.08936266083
3298	0.08935149203
3299	0.08932594535
3300	0.08931128433
3301	0.08920198106
3302	0.08918428087
3303	0.08915909915
3304	0.08914611187
3305	0.08911127149
3306	0.08909961189
3307	0.08905577984
3308	0.08902400381
3309	0.08899243542
3310	0.08897501208
3311	0.08896043286
3312	0.08894462035
3313	0.08893458416
3314	0.08891498998
3315	0.08885694995
3316	0.0888293457
3317	0.08878698605
3318	0.0887683483
3319	0.08875753816
3320	0.08872523357
3321	0.08871605313
3322	0.08870200246
3323	0.08867532317
3324	0.08866065586
3325	0.08863670113
3326	0.08860063376
3327	0.08859514689
3328	0.08858163106
3329	0.08856802085
3330	0.08854780374
3331	0.08852644144
3332	0.08851120152
3333	0.08848639105
3334	0.08847651845
3335	0.08846636271
3336	0.08838909975
3337	0.08837460233
3338	0.08832478002
3339	0.08830104553
3340	0.0882944575
3341	0.08824068364
3342	0.088223921
3343	0.08820665497
3344	0.08819605876
3345	0.08817728888
3346	0.08814947069
3347	0.08812216847
3348	0.08811331523
3349	0.08809530671
3350	0.08799936825
3351	0.08799119458
3352	0.08797438159
3353	0.08795536631
3354	0.08793300983
3355	0.08791938703
3356	0.08787656174
3357	0.08786062339
3358	0.08784547157
3359	0.08783000513
3360	0.08781334317
3361	0.08779906597
3362	0.08778588993
3363	0.08776353974
3364	0.08773969198
3365	0.08772162054
3366	0.0877034673
3367	0.08766005683
3368	0.08764126807
3369	0.0876250151
3370	0.08760362763
3371	0.08758012595
3372	0.0875604248
3373	0.08754527298
3374	0.08753146142
3375	0.08751855595
3376	0.08749598552
3377	0.08747663046
3378	0.08744162648
3379	0.08739834815
3380	0.08738592089
3381	0.08737127874
3382	0.08736189066
3383	0.08734495183
3384	0.08732234365
3385	0.08727838575
3386	0.08724217995
3387	0.08722746859
3388	0.08720622584
3389	0.08716723885
3390	0.08714984068
3391	0.08712513088
3392	0.08710629178
3393	0.08709740078
3394	0.08708839023
3395	0.08707064599
3396	0.08704839018
3397	0.0870314954
3398	0.08701712382
3399	0.08699832248
3400	0.08698553656
3401	0.08696965483
3402	0.08694044605
3403	0.08692076378
3404	0.0868947389
3405	0.08688082036
3406	0.08683690022
3407	0.08681316572
3408	0.08679708265
3409	0.08669155475
3410	0.08668116619
3411	0.08667330083
3412	0.08665770226
3413	0.08664816316
3414	0.08663283515
3415	0.08661943259
3416	0.0866055581
3417	0.08658643585
3418	0.08656027253
3419	0.08655093478
3420	0.0865360787
3421	0.08651499955
3422	0.08649535504
3423	0.08648194618
3424	0.08646922318
3425	0.08645481385
3426	0.08643635229
3427	0.08642586305
3428	0.08637590231
3429	0.08636462025
3430	0.0863483484
3431	0.0863363616
3432	0.08632446289
3433	0.08631355836
3434	0.08628332394
3435	0.08623776151
3436	0.08622717159
3437	0.08621743114
3438	0.08620197729
3439	0.08619395463
3440	0.08618294313
3441	0.08617288806
3442	0.08616116553
3443	0.0861513244
3444	0.08613775194
3445	0.08612623706
3446	0.08610171603
3447	0.0860687948
3448	0.0860426189
3449	0.08602999658
3450	0.08601728616
3451	0.0859936901
3452	0.08598526473
3453	0.08597074843
3454	0.08595197855
3455	0.08592470779
3456	0.08591284683
3457	0.08590760536
3458	0.08589631071
3459	0.08587891254
3460	0.08586252743
3461	0.08580989877
3462	0.08577481929
3463	0.085756213
3464	0.08573677614
3465	0.08570679969
3466	0.08568468861
3467	0.08567078895
3468	0.08565497644
3469	0.08563898146
3470	0.08561885244
3471	0.08552821209
3472	0.08551701182
3473	0.08550395533
3474	0.08549488815
3475	0.085484078
3476	0.08546203613
3477	0.08544492741
3478	0.08541883331
3479	0.08539949083
3480	0.08538314347
3481	0.08536388908
3482	0.08534981954
3483	0.08532749451
3484	0.08530416272
3485	0.08528071138
3486	0.08527390313
3487	0.08521590715
3488	0.08520682738
3489	0.08519318571
3490	0.0851771278
3491	0.08516035257
3492	0.08514599358
3493	0.08513804013
3494	0.08512891003
3495	0.08509930483
3496	0.08507050504
3497	0.08505495052
3498	0.08504280641
3499	0.08503038544
3500	0.0850172094
3501	0.08500579519
3502	0.08498576056
3503	0.0849782287
3504	0.08496695922
3505	0.08494158873
3506	0.08492714164
3507	0.08491721242
3508	0.08491025944
3509	0.08487859038
3510	0.08484728626
3511	0.08483475833
3512	0.08481600103
3513	0.0848022398
3514	0.08477654841
3515	0.08476173637
3516	0.0847487428
3517	0.08473848638
3518	0.08472437908
3519	0.08471272577
3520	0.08469894566
3521	0.08469278552
3522	0.0846842406
3523	0.08466400461
3524	0.08464751883
3525	0.08458032982
3526	0.08451693505
3527	0.08449681862
3528	0.08446536349
3529	0.08444224564
3530	0.08443374476
3531	0.08442204112
3532	0.0844088399
3533	0.08439461934
3534	0.08437962483
3535	0.08436128282
3536	0.08434599886
3537	0.08431419137
3538	0.08426874849
3539	0.08424788328
3540	0.08423836934
3541	0.08423045994
3542	0.08421620162
3543	0.08418672857
3544	0.08416461748
3545	0.08414220436
3546	0.08413213671
3547	0.08411970945
3548	0.08408658686
3549	0.08406262585
3550	0.08400865692
3551	0.08399979739
3552	0.0839914664
3553	0.08398424286
3554	0.08396980836
3555	0.08396361046
3556	0.08393297333
3557	0.08389715765
3558	0.0838918155
3559	0.08384096755
3560	0.08382890524
3561	0.08381379118
3562	0.08377774897
3563	0.08376669972
3564	0.08375059777
3565	0.08373554662
3566	0.08372196158
3567	0.0836844344
3568	0.08367348582
3569	0.08362657685
3570	0.08361176481
3571	0.08357202274
3572	0.08356383648
3573	0.08353978737
3574	0.08348895201
3575	0.08347859491
3576	0.08344842341
3577	0.08343654357
3578	0.08341961733
3579	0.08340910292
3580	0.08339008135
3581	0.08338105192
3582	0.08337031099
3583	0.08336322588
3584	0.08333861675
3585	0.08331208219
3586	0.08328937963
3587	0.08327853173
3588	0.08326436151
3589	0.08325212302
3590	0.08323841213
3591	0.08323206951
3592	0.08322307783
3593	0.08319682642
3594	0.08318320363
3595	0.08316851744
3596	0.08315695222
3597	0.08312115541
3598	0.08311199385
3599	0.08309873601
3600	0.08308814609
3601	0.08306079982
3602	0.08305294076
3603	0.08304396167
3604	0.08303224544
3605	0.08301953503
3606	0.08300148246
3607	0.08295335907
3608	0.08294093181
3609	0.08292419434
3610	0.08289787371
3611	0.08287534104
3612	0.08284922177
3613	0.08283456075
3614	0.08278555644
3615	0.08277778547
3616	0.08276628947
3617	0.08275568697
3618	0.08273736383
3619	0.08272682426
3620	0.08267371738
3621	0.08266090629
3622	0.0826220011
3623	0.08260814549
3624	0.08259019989
3625	0.0825711909
3626	0.08256415613
3627	0.08255330194
3628	0.08253575905
3629	0.08252331921
3630	0.08250159195
3631	0.08248788106
3632	0.08247330184
3633	0.08246247911
3634	0.08242512182
3635	0.08241607981
3636	0.08240190329
3637	0.08238889714
3638	0.08235746089
3639	0.08227075321
3640	0.08225835112
3641	0.08222453638
3642	0.08221132259
3643	0.08218597097
3644	0.08217005779
3645	0.0821468078
3646	0.08213953392
3647	0.08212321173
3648	0.08210981546
3649	0.08206744322
3650	0.08205596609
3651	0.08204563416
3652	0.08202910433
3653	0.08201663302
3654	0.08200490421
3655	0.08198449833
3656	0.08197813054
3657	0.08192721967
3658	0.08190942509
3659	0.08189441799
3660	0.0818853571
3661	0.0818679904
3662	0.0818527379
3663	0.08183890117
3664	0.08181786606
3665	0.08180909462
3666	0.08172438789
3667	0.08171153275
3668	0.08168294061
3669	0.08165444286
3670	0.08164088928
3671	0.08162611499
3672	0.08158167888
3673	0.0815461086
3674	0.08151711375
3675	0.08149544313
3676	0.08145715458
3677	0.08145006947
3678	0.08141589607
3679	0.08139542098
3680	0.08138888959
3681	0.08133561282
3682	0.08132272622
3683	0.08130642291
3684	0.08129715438
3685	0.08128453835
3686	0.08125784019
3687	0.08124558282
3688	0.08123325623
3689	0.08122368567
3690	0.0812035126
3691	0.08117951383
3692	0.0811702453
3693	0.0811545083
3694	0.08113756947
3695	0.08113328442
3696	0.08110659255
3697	0.08108302795
3698	0.081058035
3699	0.08104649495
3700	0.08103767316
3701	0.08101996668
3702	0.08100965991
3703	0.0809951562
3704	0.08098392447
3705	0.08097120777
3706	0.0809454912
3707	0.08091634534
3708	0.08086050132
3709	0.08084680302
3710	0.08083543915
3711	0.08081775783
3712	0.0807924188
3713	0.08078479256
3714	0.0807664065
3715	0.08075458959
3716	0.08073787099
3717	0.08070641586
3718	0.08068103279
3719	0.08067166987
3720	0.0806596579
3721	0.08064575825
3722	0.08063058755
3723	0.08062248938
3724	0.080609263
3725	0.08059579751
3726	0.08058462241
3727	0.0805731327
3728	0.08053418976
3729	0.08049118829
3730	0.08047164445
3731	0.08046499351
3732	0.08045768187
3733	0.080448363
3734	0.08040513501
3735	0.08037336526
3736	0.08035796175
3737	0.0803363981
3738	0.08032826846
3739	0.08029165366
3740	0.08027496653
3741	0.08026370963
3742	0.08024984773
3743	0.08022750383
3744	0.08020243537
3745	0.0801922167
3746	0.08018178409
3747	0.08017069708
3748	0.0801548657
3749	0.08014009771
3750	0.08013228898
3751	0.08012162985
3752	0.080098512
3753	0.0800843229
3754	0.08007053021
3755	0.08004809822
3756	0.08003419856
3757	0.08001936136
3758	0.08001034452
3759	0.07999223532
3760	0.07995790462
3761	0.07992666343
3762	0.07991886729
3763	0.07989869423
3764	0.0798843604
3765	0.07986540804
3766	0.07985375473
3767	0.07980904805
3768	0.07979970401
3769	0.07978328744
3770	0.07975644456
3771	0.07974375931
3772	0.07973370424
3773	0.07972783354
3774	0.07971842658
3775	0.07970010974
3776	0.07969005467
3777	0.07967523634
3778	0.07965584981
3779	0.07963638148
3780	0.07962271464
3781	0.07961338948
3782	0.0795814876
3783	0.07957160871
3784	0.07955674004
3785	0.07954732679
3786	0.07953712699
3787	0.07952324621
3788	0.07950015982
3789	0.07949070252
3790	0.07947670848
3791	0.07946791187
3792	0.07945158968
3793	0.07942805025
3794	0.07941591872
3795	0.07940560567
3796	0.07938791806
3797	0.07936515887
3798	0.07935040975
3799	0.07934039873
3800	0.0793301486
3801	0.07931886653
3802	0.07930963575
3803	0.07927505336
3804	0.07925899545
3805	0.07925061413
3806	0.07923894194
3807	0.07921778728
3808	0.0791849038
3809	0.07917196058
3810	0.07916081694
3811	0.07914541972
3812	0.07912826695
3813	0.07912025058
3814	0.07910870424
3815	0.07909019234
3816	0.07907205169
3817	0.07904590095
3818	0.07902424291
3819	0.07900970774
3820	0.07899932547
3821	0.07898438129
3822	0.07895418462
3823	0.07894219782
3824	0.0789326713
3825	0.07891936941
3826	0.07890015278
3827	0.07889028648
3828	0.07888363553
3829	0.07884287411
3830	0.07883047831
3831	0.07881009761
3832	0.07879364958
3833	0.07878165648
3834	0.07877702536
3835	0.07876156522
3836	0.07875492686
3837	0.0787464134
3838	0.07870860935
3839	0.07869501173
3840	0.07866675308
3841	0.07865486066
3842	0.07864317589
3843	0.07863063537
3844	0.07862219112
3845	0.07860922902
3846	0.07859011306
3847	0.07857176476
3848	0.07855678912
3849	0.07852238921
3850	0.07851111972
3851	0.07847807265
3852	0.07846597888
3853	0.07845657191
3854	0.07839759433
3855	0.07838404705
3856	0.0783724252
3857	0.07834962196
3858	0.07832981385
3859	0.07830646947
3860	0.07828900209
3861	0.07826429229
3862	0.07824868114
3863	0.07823537296
3864	0.07818573942
3865	0.07817339396
3866	0.078158928
3867	0.07812187273
3868	0.07811239655
3869	0.07809876747
3870	0.07808637167
3871	0.07807386261
3872	0.07805727615
3873	0.07804314997
3874	0.07801295959
3875	0.07800192292
3876	0.07798278179
3877	0.0779699707
3878	0.07794761422
3879	0.07793333702
3880	0.07788880653
3881	0.07787233333
3882	0.07785609924
3883	0.07784737813
3884	0.07782836285
3885	0.07782039682
3886	0.07781243708
3887	0.07780675514
3888	0.07779866956
3889	0.07769904382
3890	0.07768526372
3891	0.07765482794
3892	0.07764327531
3893	0.07763518972
3894	0.07761989318
3895	0.07760031159
3896	0.07757957223
3897	0.07756758542
3898	0.07755157785
3899	0.07753966656
3900	0.07751397516
3901	0.07749832625
3902	0.07749134182
3903	0.07746687112
3904	0.07745692302
3905	0.07744860462
3906	0.07743698277
3907	0.07742747513
3908	0.07741438718
3909	0.07740658475
3910	0.07739277319
3911	0.07737771575
3912	0.07737032232
3913	0.07735700784
3914	0.07730946964
3915	0.07729609853
3916	0.07727559198
3917	0.07726127074
3918	0.07723262197
3919	0.07722171115
3920	0.07721694789
3921	0.07720261407
3922	0.07719395588
3923	0.07718148458
3924	0.07717120928
3925	0.07716233086
3926	0.07715102363
3927	0.07713414772
3928	0.0771278869
3929	0.07711150179
3930	0.07710302609
3931	0.07707064599
3932	0.07700816361
3933	0.07698391315
3934	0.07695070876
3935	0.07693985457
3936	0.07692200965
3937	0.07690868889
3938	0.07690283077
3939	0.07689402787
3940	0.07688303525
3941	0.07687815243
3942	0.07686244689
3943	0.0768467036
3944	0.07683376666
3945	0.07682079826
3946	0.07681483947
3947	0.07678584463
3948	0.07677699767
3949	0.07675135662
3950	0.07673675222
3951	0.07672318606
3952	0.07670736097
3953	0.07669319703
3954	0.07668108439
3955	0.07667089718
3956	0.07664721931
3957	0.07663630849
3958	0.07662240884
3959	0.07661209578
3960	0.07660284613
3961	0.07659087191
3962	0.07658171664
3963	0.0765698431
3964	0.07654395035
3965	0.07653686523
3966	0.07650088595
3967	0.07648636336
3968	0.07646764382
3969	0.07645366865
3970	0.07643533923
3971	0.07641598416
3972	0.07640489087
3973	0.07639298587
3974	0.07638481848
3975	0.07632153698
3976	0.07631313678
3977	0.07629779619
3978	0.0762770757
3979	0.07626539722
3980	0.07624667767
3981	0.0762321425
3982	0.0761868003
3983	0.07617548048
3984	0.07614197407
3985	0.07612773463
3986	0.07611955466
3987	0.0761081027
3988	0.07609795954
3989	0.07608324818
3990	0.07607708803
3991	0.07603462141
3992	0.07601184334
3993	0.07600059273
3994	0.07598233252
3995	0.07596908727
3996	0.0759585414
3997	0.07594334553
3998	0.07593614716
3999	0.07591522531
4000	0.07590164027
4001	0.07588714914
4002	0.07585913589
4003	0.07584859632
4004	0.07583730167
4005	0.07583412406
4006	0.07581397617
4007	0.0757872843
4008	0.0757688542
4009	0.0757576036
4010	0.07574141355
4011	0.07572258703
4012	0.07569597697
4013	0.07568572683
4014	0.07566918442
4015	0.07565301954
4016	0.07561906638
4017	0.07560258688
4018	0.07559502985
4019	0.07558347722
4020	0.07557497005
4021	0.0755642417
4022	0.07555108454
4023	0.07553639835
4024	0.07552682149
4025	0.07551029795
4026	0.07548665155
4027	0.07547841495
4028	0.07546571712
4029	0.07545905359
4030	0.07544445549
4031	0.07543171991
4032	0.07541748676
4033	0.07540284462
4034	0.07539589164
4035	0.07538438305
4036	0.07536987305
4037	0.07534795073
4038	0.07533956941
4039	0.07531409195
4040	0.07530508769
4041	0.0752930128
4042	0.07526097878
4043	0.0752365773
4044	0.07522076479
4045	0.07521169761
4046	0.07519225445
4047	0.07518346413
4048	0.07517825412
4049	0.07516423491
4050	0.0751555201
4051	0.07514722686
4052	0.07513942443
4053	0.07511915069
4054	0.07510531396
4055	0.07507509841
4056	0.07506053807
4057	0.07504149132
4058	0.07498007234
4059	0.07496225259
4060	0.07495717471
4061	0.07494451464
4062	0.07492585802
4063	0.07490319321
4064	0.07489283611
4065	0.07488441074
4066	0.07487117807
4067	0.07485999039
4068	0.07484258593
4069	0.07482368391
4070	0.07479219102
4071	0.0747790024
4072	0.07476968352
4073	0.07476390091
4074	0.07471041021
4075	0.07470189675
4076	0.07468646807
4077	0.07467265021
4078	0.07461574908
4079	0.07460053434
4080	0.07458445755
4081	0.07457418225
4082	0.0745664805
4083	0.07454843423
4084	0.0745323889
4085	0.07450253831
4086	0.07447382661
4087	0.07443544368
4088	0.07442414274
4089	0.07439295189
4090	0.07438559621
4091	0.07435851422
4092	0.07434239968
4093	0.0743340624
4094	0.074320276
4095	0.07430513677
4096	0.07429825301
4097	0.07429018001
4098	0.07427609159
4099	0.07425204248
4100	0.07424380588
4101	0.07422901272
4102	0.07421352111
4103	0.07419446808
4104	0.07417858006
4105	0.07416486288
4106	0.07415039063
4107	0.07413577994
4108	0.07412799009
4109	0.07409988875
4110	0.07407307733
4111	0.07406034804
4112	0.07405482341
4113	0.07403457484
4114	0.07401925942
4115	0.07401026775
4116	0.07399465659
4117	0.0739901639
4118	0.07398071289
4119	0.07396417048
4120	0.07395561297
4121	0.07393588666
4122	0.07391926244
4123	0.07390204046
4124	0.07389430724
4125	0.07388303776
4126	0.0738734672
4127	0.07385663534
4128	0.07384205612
4129	0.07382069381
4130	0.07381036817
4131	0.07378862204
4132	0.07377939126
4133	0.07375040271
4134	0.0737407063
4135	0.07372783228
4136	0.07371573222
4137	0.07370650144
4138	0.07368870057
4139	0.07367568183
4140	0.07366881066
4141	0.07365554023
4142	0.07364714632
4143	0.07363285025
4144	0.07362431792
4145	0.07360025622
4146	0.0735921203
4147	0.0735811906
4148	0.07355908581
4149	0.07354729407
4150	0.07352815923
4151	0.07350442473
4152	0.07348986439
4153	0.07347030797
4154	0.07346202732
4155	0.07344930433
4156	0.07344227584
4157	0.07337623203
4158	0.07336642236
4159	0.0733406177
4160	0.07332459755
4161	0.07329267679
4162	0.07326429859
4163	0.07324441497
4164	0.07323678243
4165	0.07322121532
4166	0.07321199083
4167	0.07319695227
4168	0.07317700573
4169	0.07314243592
4170	0.07313670365
4171	0.07312689398
4172	0.07311181766
4173	0.07309713777
4174	0.07308739731
4175	0.07307424014
4176	0.07306841978
4177	0.07306010767
4178	0.07304937933
4179	0.07303844963
4180	0.07302835052
4181	0.07301325533
4182	0.07299047096
4183	0.0729647544
4184	0.07295654926
4185	0.07293173878
4186	0.07292409366
4187	0.07291276755
4188	0.07290046613
4189	0.07288676783
4190	0.07287430911
4191	0.07286367515
4192	0.07284095371
4193	0.07283285554
4194	0.07282794756
4195	0.07281509242
4196	0.07279659311
4197	0.0727811015
4198	0.07276869312
4199	0.07275273589
4200	0.07274478244
4201	0.07273954097
4202	0.07273431208
4203	0.07272404307
4204	0.07271225133
4205	0.07269577813
4206	0.07268644038
4207	0.07267130114
4208	0.0726449176
4209	0.07263042017
4210	0.07262182491
4211	0.07261127275
4212	0.0725987574
4213	0.07257945267
4214	0.07255798969
4215	0.07254574491
4216	0.07251956271
4217	0.07250765771
4218	0.0724980431
4219	0.07247512031
4220	0.07246187505
4221	0.0724442189
4222	0.07243722817
4223	0.07242697175
4224	0.07241414178
4225	0.07240082102
4226	0.07239442806
4227	0.07238179944
4228	0.07237417949
4229	0.07235267875
4230	0.07234539858
4231	0.07226357372
4232	0.07224324335
4233	0.07215864988
4234	0.07213378277
4235	0.07211209956
4236	0.07210410836
4237	0.0720871947
4238	0.07207859315
4239	0.07206992867
4240	0.07205520473
4241	0.07201930095
4242	0.07197387066
4243	0.07194742419
4244	0.07193735654
4245	0.07192594862
4246	0.07191551602
4247	0.07189950215
4248	0.07188616251
4249	0.07186939357
4250	0.07185825623
4251	0.07185012031
4252	0.07183744765
4253	0.07180721952
4254	0.0717835794
4255	0.07177356838
4256	0.07175401825
4257	0.07174642347
4258	0.07173395216
4259	0.0717252751
4260	0.07171885068
4261	0.07171038126
4262	0.07170551103
4263	0.07169251747
4264	0.07168052437
4265	0.07166442242
4266	0.07165219651
4267	0.07164154997
4268	0.0716362204
4269	0.07162255985
4270	0.07161656331
4271	0.07160571541
4272	0.07159291061
4273	0.07158787678
4274	0.071575223
4275	0.07156591671
4276	0.07155160806
4277	0.0715057436
4278	0.07149135314
4279	0.07147808272
4280	0.07146468015
4281	0.07145166771
4282	0.07143782468
4283	0.07142612103
4284	0.07140701766
4285	0.07139134358
4286	0.07138554209
4287	0.07137180604
4288	0.07135792526
4289	0.07134905314
4290	0.07133805422
4291	0.07132553887
4292	0.07131435119
4293	0.07130723462
4294	0.07130045153
4295	0.07128357563
4296	0.07126764986
4297	0.07125593362
4298	0.07125136543
4299	0.07123925907
4300	0.07122461063
4301	0.07120263798
4302	0.07119434475
4303	0.071179539
4304	0.07116317277
4305	0.07114290532
4306	0.07113546784
4307	0.07112301541
4308	0.07110751752
4309	0.0710704245
4310	0.07106262836
4311	0.07105559359
4312	0.07104360679
4313	0.07103026715
4314	0.07101339124
4315	0.07097722948
4316	0.0709712644
4317	0.07095260777
4318	0.07094697618
4319	0.07092509162
4320	0.07090783817
4321	0.07090171578
4322	0.0708955808
4323	0.07088570192
4324	0.07087767925
4325	0.07086234496
4326	0.0708481999
4327	0.07083195952
4328	0.07082277908
4329	0.07080553822
4330	0.07079904458
4331	0.07076293945
4332	0.07075501747
4333	0.07073347898
4334	0.07071105328
4335	0.07068008266
4336	0.07067067569
4337	0.07063358897
4338	0.07062825311
4339	0.07061318938
4340	0.07060064257
4341	0.07059127336
4342	0.07056607905
4343	0.07055459563
4344	0.07052225958
4345	0.07051761588
4346	0.07050548435
4347	0.07048729336
4348	0.07041652404
4349	0.07039150592
4350	0.07037279267
4351	0.07035169464
4352	0.07031558951
4353	0.07030017342
4354	0.07029045813
4355	0.07027389054
4356	0.07025693913
4357	0.07024188169
4358	0.07023390937
4359	0.07021070343
4360	0.07019742671
4361	0.07019183916
4362	0.07018015439
4363	0.07016143484
4364	0.0701452385
4365	0.07013325799
4366	0.07010023609
4367	0.07008258623
4368	0.07006498042
4369	0.07005722832
